user_id,item_id
1290,221 234 650 512 1687 1315 3157 1371 3251 2428
1291,609 1868 1037 1545 2338 1060 1086 1573 1337 3341
1292,2222 331 1956 2186 3534 3046 2484 2885 3689 2136
1293,169 3668 2534 2297 2366 640 2603 2501 190 3022
1294,3660 734 2397 212 1617 52 728 2485 1471 3046
1295,2617 160 3668 1691 1337 1928 1316 3600 3311 79
1296,512 382 887 2424 1427 724 1827 1687 2916 1781
1297,3367 3350 289 232 738 2592 246 3141 3153 2314
1298,2067 2928 799 1086 1736 599 3172 1753 2280 2705
1299,332 2124 1677 1659 3412 500 3443 3348 264 3614
1300,1505 1543 3423 1039 3529 3269 732 472 1186 3151
1301,2259 1462 3223 2060 3435 1252 2412 3234 2603 3374
1302,2128 69 2006 1227 289 138 584 2282 1840 3482
1303,1517 3035 810 1687 2227 3404 1549 762 3030 2574
1304,1592 1039 2534 2664 1403 3269 2210 2570 1011 971
1305,902 1271 1809 1490 2768 3534 2129 3327 793 944
1306,1630 3534 2670 2730 2625 1348 1884 171 304 1393
1307,1659 3613 500 3224 3614 2989 2124 3348 1055 589
1308,2132 304 3256 1052 2916 905 2639 1460 3119 857
1309,3692 3516 2470 2054 2828 3105 1707 2502 2646 3533
1310,2340 2050 2145 1270 2012 3071 3658 1007 1984 2125
1311,2068 1240 3111 166 790 2587 1560 569 1781 2297
1312,922 1102 2664 3418 2112 12 3382 190 2833 458
1313,1018 1861 1956 1328 3234 2468 2625 1081 2050 1210
1314,1674 3183 3309 3598 1830 1058 1777 247 609 3030
1315,2261 790 2221 12 1001 1963 2256 1178 863 1816
1316,2980 2763 3670 402 3335 3000 1830 493 2387 1868
1317,3528 2757 109 944 584 2366 1078 214 1304 2967
1318,512 2424 2311 2281 724 1687 1086 264 2774 1827
1319,620 236 2404 2466 357 2557 3478 1598 498 399
1320,3638 2466 620 1324 2830 1797 796 1952 2798 2776
1321,2625 1086 1947 887 1427 3687 2424 452 221 3022
1322,8 1355 1247 2420 776 336 2002 67 2089 1989
1323,1007 2050 890 2485 96 3318 3358 3071 331 1617
1324,3671 1073 2527 420 2858 464 220 3079 3202 3325
1325,3367 2757 2054 584 3448 3597 1746 3327 1814 3350
1326,1583 3473 1831 2067 2732 1401 3082 2297 543 3332
1327,3404 1686 1670 312 1545 1464 257 2023 270 1251
1328,1124 1809 2222 3046 1365 2801 3021 2271 578 2186
1329,2265 3216 652 3173 707 1657 2031 1511 2036 409
1330,3465 3253 1781 234 1792 1801 165 2005 1672 1124
1331,2104 3462 663 1398 1198 902 148 892 301 3328
1332,1525 944 646 2190 394 1160 119 231 2652 2237
1333,1337 2023 3187 1246 1700 702 1630 2561 3035 1272
1334,1055 1659 3348 403 2034 1677 3613 3089 1581 2253
1335,887 264 2807 1086 3251 1811 1543 2365 1371 2572
1336,3116 2256 2732 809 1293 2664 1811 499 2956 3535
1337,817 517 2592 3639 583 2999 182 3345 1692 1501
1338,1615 2308 37 1227 1428 3067 1524 2457 1658 863
1339,3404 1549 91 3078 3030 1902 1464 270 802 1790
1340,922 1376 2054 1946 1102 1057 2256 2673 37 401
1341,801 3187 3656 79 1686 810 702 570 2670 1246
1342,1711 1001 169 1807 15 220 2648 883 3402 1848
1343,1725 663 2176 3331 951 2968 512 1449 112 2587
1344,1617 1956 774 331 398 1445 3286 3193 2613 563
1345,2338 1956 3327 621 2885 650 3051 3660 3036 293
1346,1792 176 382 1421 2169 2960 785 3396 234 793
1347,2950 187 1715 95 523 498 939 3062 3561 2116
1348,817 3442 506 89 182 2480 3435 534 2917 1187
1349,106 2908 1792 793 1490 3046 1809 3238 1516 2331
1350,2340 397 1920 96 2145 105 3658 353 2993 3220
1351,2999 1814 182 1617 2194 2338 1127 1096 2059 3327
1352,1462 2819 3469 884 1914 3020 2019 2782 0 2839
1353,174 3311 1086 1460 1868 3656 1456 1573 2814 183
1354,2354 650 887 512 1427 234 264 724 1781 2807
1355,887 382 2774 1427 2311 1086 1573 1687 724 234
1356,453 106 984 1491 3684 3097 1541 1832 2475 1770
1357,2828 2327 320 1205 1354 3125 1583 3131 236 1039
1358,1560 93 160 2277 498 2293 3655 1689 3153 573
1359,1559 2127 3110 2974 1197 2345 1190 3125 1736 2502
1360,2259 2050 163 16 2780 3161 2839 212 1527 213
1361,463 3694 476 2366 1568 640 1583 208 2817 1172
1362,1316 3409 1223 3272 3529 707 124 409 2265 2031
1363,2757 1490 2175 1809 3046 793 3238 771 2468 463
1364,28 3153 1140 2169 3562 2293 3537 1649 1960 10
1365,2319 1723 1053 278 517 1959 3532 233 2592 1004
1366,1607 780 3071 2971 351 855 45 821 1918 2333
1367,2259 213 1109 2275 3182 2946 1773 3161 2490 411
1368,1251 1868 2670 1545 391 2586 1060 3311 2771 3187
1369,2910 211 447 7 2947 1526 3353 3379 2591 508
1370,331 398 1809 2468 293 1365 2338 3172 166 1617
1371,2895 2466 3533 2402 559 494 256 3418 357 472
1372,1916 463 2402 2331 1831 2626 2076 169 3600 2862
1373,829 3105 2470 494 1946 2410 2067 2327 922 1511
1374,2980 1617 283 1640 331 3234 2194 493 3053 1018
1375,3529 640 1560 1831 3022 702 2757 36 802 2617
1376,3526 2119 169 3 147 3219 2063 1645 1211 2817
1377,2119 784 1070 3696 663 3000 3338 3489 1289 1051
1378,1792 2175 476 1809 106 3046 487 1030 793 176
1379,3569 1655 719 2379 41 3339 3085 1758 3438 3111
1380,3606 2024 3335 166 467 3438 482 2652 1525 947
1381,1814 1617 1546 99 646 2757 2342 1374 2874 3327
1382,2734 185 2499 1528 1087 3545 2033 1578 358 1327
1383,1184 3437 3335 3067 1193 1227 361 947 2024 1023
1384,397 1252 1920 2340 1076 1044 96 3318 2145 3435
1385,1011 124 1560 472 2732 3418 2646 2402 6 2054
1386,423 2076 69 135 1353 2088 2568 3476 2154 1800
1387,3694 2366 971 169 3382 1855 3142 1057 2534 2664
1388,3087 3318 457 3002 1885 475 2145 128 1377 806
1389,3306 166 1193 182 168 467 2140 1655 1678 1627
1390,1960 2960 2947 3441 1788 605 793 2706 453 2515
1391,1568 2273 279 1615 2290 2198 904 771 3685 2006
1392,1070 3677 760 59 2063 2071 3338 1725 1652 2650
1393,187 2091 498 750 2230 1715 1413 799 3062 436
1394,3402 3448 1840 188 863 2306 809 3474 2528 1341
1395,2424 2689 1553 1689 2990 3110 2795 3333 3031 581
1396,1315 438 3701 650 578 1371 2722 2484 2858 778
1397,2881 3534 16 553 3203 1362 3060 2999 3408 3179
1398,1653 2946 3061 1572 3161 2143 316 1118 121 1250
1399,1822 79 1630 232 3404 2561 709 1700 1687 3035
1400,2626 1640 2250 3049 2857 1216 1913 3051 717 1525
1401,3035 702 1545 1687 1822 488 2023 1517 389 3404
1402,382 2311 512 2281 221 650 2916 1827 2424 2428
1403,1723 663 1289 1536 3700 3701 204 132 3373 2319
1404,3669 3306 1193 2140 168 817 3513 2460 534 2538
1405,2054 2281 883 1887 1590 2224 785 1057 3628 2774
1406,3656 1337 3600 2345 389 1884 312 3311 1868 702
1407,700 2946 2231 3483 3061 1032 1314 1603 3667 3194
1408,3059 3474 3390 3448 1057 37 1001 1658 2370 1178
1409,3255 231 3213 2527 1732 3079 389 1246 65 709
1410,1868 3187 702 488 1573 2185 801 2814 79 2561
1411,2664 2673 1211 640 476 2210 1560 1831 1711 2054
1412,174 1367 978 456 1801 2185 2803 1517 762 1549
1413,2460 947 1655 1627 2538 1671 2140 168 1996 44
1414,3402 1800 1353 1592 451 3023 3350 2282 2568 863
1415,3000 2119 2636 2587 204 1051 3528 1848 59 2556
1416,887 382 2916 2354 2774 234 2311 2428 1781 724
1417,1887 2528 1315 120 883 2224 1223 1811 2991 2564
1418,2151 1153 2305 1514 919 2734 2529 1724 2499 833
1419,1227 1045 1341 863 530 1782 1030 3673 2112 3116
1420,1039 2603 1505 2510 2067 2630 2817 1831 3269 2745
1421,2673 1859 2664 3692 3059 2732 1912 3656 2774 246
1422,3002 397 2050 2340 182 563 1527 1956 467 3266
1423,2308 2306 2122 361 863 1341 3116 1524 2309 3390
1424,1350 246 979 3202 3038 655 2528 3513 3133 1001
1425,3266 680 563 2082 2354 2158 2613 1984 1058 2050
1426,3367 1353 94 2602 188 2107 3276 3086 1840 1615
1427,3511 3333 189 3191 292 3317 3381 2795 1498 2541
1428,1037 810 2574 3363 1060 1517 1884 1348 1686 1670
1429,1044 174 3187 1686 1272 3124 79 801 472 1054
1430,3350 37 3448 1615 2076 790 2636 3353 2308 1439
1431,2068 2370 3133 3231 1820 1984 2132 2350 3184 2622
1432,1288 3271 49 2644 356 1514 2348 873 1823 2952
1433,3050 3335 3371 584 1830 1848 1375 3670 3000 3063
1434,1422 1633 2409 1777 3415 527 172 549 3600 1245
1435,2041 174 628 1527 2500 2158 978 680 1315 2780
1436,2019 2819 15 360 884 380 1724 2597 542 3527
1437,853 3110 1699 3382 104 2541 1516 2840 1401 3428
1438,339 3705 646 2626 169 237 3534 2812 584 2768
1439,2279 2222 2298 1948 1605 2907 3203 798 2817 3194
1440,283 119 2980 2757 2331 1753 2602 331 1640 774
1441,1198 3462 1881 1504 2447 3366 782 965 1644 1437
1442,2653 1272 702 1086 2670 2363 528 2814 2771 488
1443,1315 2054 3583 3105 2327 883 2470 132 2646 809
1444,124 69 2054 3367 707 989 2512 3269 1186 3600
1445,2319 3701 2170 1289 1854 1725 23 951 112 812
1446,2561 1251 2574 150 1868 1246 2586 2185 107 2595
1447,2176 517 1240 1848 617 3340 1690 1961 3227 2104
1448,1887 188 120 2370 2256 2054 1560 452 482 2410
1449,3269 184 2570 2265 406 892 761 2036 1296 2528
1450,1279 3516 3638 153 2165 1614 357 1537 1859 3151
1451,232 2345 1246 3600 2561 1630 3656 1700 607 570
1452,1086 1427 1687 724 2625 2870 1947 264 2916 887
1453,1690 3671 3213 2221 2874 1040 621 646 2686 65
1454,817 3345 3435 2999 2237 755 563 172 394 1959
1455,650 382 2774 2311 234 887 2916 724 2354 2424
1456,1456 1932 1404 933 2005 79 1560 819 3656 2402
1457,1946 1205 2609 2410 135 2953 2528 3640 569 1775
1458,3002 899 1174 2455 734 3660 2143 3345 2920 411
1459,2664 2086 2732 2224 1057 1859 2256 2673 1102 1379
1460,1184 3438 3215 20 1073 947 3669 3325 3306 3213
1461,2354 512 2428 221 724 1947 1781 2625 765 3251
1462,944 2328 476 2757 3317 543 3441 1337 109 2250
1463,2210 2603 1831 2630 169 2314 3022 1583 2602 1491
1464,1545 2653 1037 1549 3539 1884 312 801 762 3406
1465,2534 3652 2366 3668 1571 214 513 451 147 1376
1466,3600 3311 2574 702 3035 1822 3539 570 2363 801
1467,2510 2606 1354 2067 1543 1186 2956 3473 1316 3049
1468,1893 549 1956 1460 2432 2849 1456 382 1633 1801
1469,353 3071 397 2958 3240 2993 2158 1270 879 1111
1470,1498 1252 397 3191 2050 2259 1044 16 1861 212
1471,1700 1630 1813 2467 3656 1393 570 3600 2614 1616
1472,2145 1067 353 3658 2082 1920 3071 3266 2485 3318
1473,79 1884 2574 3600 1246 810 232 2561 1686 3187
1474,1001 3023 513 3350 451 1592 1960 2128 3141 1083
1475,382 650 2311 887 1827 2424 1573 2572 3251 2643
1476,2205 2185 2363 1868 702 3406 1086 1686 3187 2561
1477,1240 2636 59 3227 646 295 2874 1100 1648 2980
1478,1711 1374 3705 646 1814 3234 2313 3022 2732 1211
1479,2382 1703 1792 650 2271 2222 304 2589 1746 845
1480,482 2005 467 3119 465 2956 2382 3231 452 457
1481,1315 2643 3431 3157 794 3061 3701 2722 1781 901
1482,1517 2227 1545 702 2172 1549 3363 1037 1801 3035
1483,3151 1205 1296 153 401 184 2345 829 1186 611
1484,3182 3185 2420 2062 1514 873 2354 2499 1109 356
1485,2428 724 1827 2916 1781 234 1687 1560 2807 3157
1486,3669 1193 2117 168 467 2480 1655 1996 583 3327
1487,1501 711 3194 1619 2285 3240 2397 3030 2849 2527
1488,3030 457 1868 3090 528 1919 1687 3194 1068 1545
1489,1914 1100 1462 3020 2819 2839 3469 915 2447 542
1490,2082 628 1264 3240 353 1058 2152 2958 1054 0
1491,1884 107 3406 2345 3656 2006 1296 2800 892 79
1492,2082 1836 1245 1462 3240 1519 3071 680 697 75
1493,1680 1032 1014 1669 3479 1456 429 802 3090 528
1494,208 463 1831 1960 584 3528 640 1490 2331 793
1495,3530 1045 2198 3435 904 806 3405 3685 3598 1738
1496,275 2073 1948 1643 1991 1156 2353 3144 2371 1591
1497,3600 472 382 2510 3276 640 707 1689 2745 1337
1498,2990 913 740 3245 1481 1295 1168 3401 399 2900
1499,3534 2874 2768 1640 1018 2250 339 646 3060 3046
1500,2363 1549 1754 2227 2185 2574 3600 3404 3311 312
1501,2128 2900 2136 3280 1481 1414 1177 1681 2990 1392
1502,2774 2636 2402 472 2054 452 1315 2365 863 3402
1503,913 740 2136 553 502 3401 3693 399 2942 1295
1504,472 2402 132 1560 3013 545 1543 2933 2991 494
1505,1687 2625 2870 1427 2653 1947 3687 2814 570 724
1506,3409 2402 3529 487 989 2528 463 2265 2169 3562
1507,631 1859 3638 1946 1707 2054 1811 1887 2732 2664
1508,183 2185 2110 3090 1337 1343 1245 1762 528 1400
1509,2636 204 361 3669 1240 983 3002 817 1932 3474
1510,2363 702 802 2814 2865 2185 3035 762 2574 3539
1511,1300 2541 2981 2763 3670 2670 2338 452 2335 617
1512,2602 2630 774 2633 3048 1086 183 1491 3281 3296
1513,2795 2010 2374 1512 3544 2050 3294 1733 1252 470
1514,2110 527 3040 2185 1762 1680 2363 1422 1460 2432
1515,2593 1527 3021 932 2048 3266 1044 1905 2090 1770
1516,1836 2082 3616 697 888 163 1462 987 3181 680
1517,1723 112 157 1058 3002 2688 1059 2865 3565 2529
1518,69 1590 3350 3247 880 2512 2387 406 409 883
1519,1324 3551 2230 2710 870 2165 523 1614 2293 2830
1520,1517 609 1037 2653 2205 3030 3363 2849 2814 1670
1521,493 1491 911 3220 3060 2480 398 1921 3238 3203
1522,1475 1831 2714 1337 2273 989 232 188 3663 2309
1523,1780 2590 1383 329 2724 808 1112 1794 1521 1418
1524,1711 3180 2988 1753 2757 3053 2768 2645 3534 2468
1525,1460 221 3690 1956 833 1367 3253 1801 183 1100
1526,3351 481 1503 440 3007 2527 2193 519 1480 3211
1527,2718 1058 172 1603 642 1501 2529 1336 3002 1184
1528,124 1560 3272 1543 69 1590 487 463 1315 1950
1529,772 1316 2067 3692 3269 3529 1186 829 2488 971
1530,1747 1509 3204 3194 3670 399 1297 783 495 1503
1531,1069 2636 1707 3366 164 2961 1848 917 1504 3594
1532,3511 331 176 2960 2140 361 304 983 20 3031
1533,2428 2354 650 234 2311 878 1460 512 3157 1893
1534,2071 951 3489 1725 204 1240 877 1652 3677 784
1535,3409 3272 1543 1354 523 741 22 796 2281 2493
1536,17 1518 3649 2456 2364 1108 1068 1179 543 1267
1537,1996 3438 1655 2024 947 3513 168 3437 1757 182
1538,1098 1351 936 241 2479 3465 3476 106 1593 3432
1539,1211 476 2297 463 214 1030 1960 109 640 3528
1540,1553 241 386 2689 1983 751 3640 238 1177 2367
1541,1912 3245 428 2900 768 3248 1982 1295 3374 2990
1542,304 1932 2005 819 3690 2574 2677 878 549 3078
1543,2817 2710 184 3219 3529 2510 1614 1324 2114 1475
1544,220 3705 1814 3049 59 1374 3011 2688 3527 2874
1545,383 870 106 936 498 2479 1300 273 1491 3432
1546,20 1862 2492 331 868 1501 3007 361 734 2959
1547,2835 564 577 2862 3125 3206 365 1331 3013 523
1548,1174 2412 3196 3648 433 121 3223 2943 2644 1087
1549,3438 1655 2915 3327 3367 530 1023 1218 3111 1758
1550,1082 1630 607 1754 117 528 1450 2330 1424 246
1551,797 2454 3271 3454 1058 1777 2529 2358 2690 3196
1552,873 472 457 2687 833 1603 3569 2862 1431 452
1553,2402 3418 1887 3142 1797 1859 1946 611 922 809
1554,1700 1630 1686 2467 312 2504 1393 3506 1251 3303
1555,124 2564 2862 3153 463 409 2281 305 707 232
1556,462 1615 677 3116 2768 3067 3535 3367 3644 3465
1557,3423 741 1039 2789 1316 3022 3424 2564 3409 1638
1558,3110 2127 1354 3159 1516 237 1401 1699 3066 1913
1559,2572 2774 1801 221 2916 2643 650 794 2281 2424
1560,2374 2899 662 2180 1354 2976 2784 2931 3700 1130
1561,873 2734 3271 2202 154 1087 1230 2305 3545 3139
1562,1353 1402 1227 2915 176 2282 1049 2006 1124 2399
1563,2603 3382 601 569 2840 1937 1831 1401 3110 3066
1564,1337 1424 2561 2574 2023 389 778 2586 1246 2914
1565,204 3532 2999 1289 1725 1652 2763 59 583 622
1566,3600 452 312 3406 79 3276 232 389 2561 1086
1567,3402 188 3350 677 863 3086 1840 2006 94 3535
1568,453 1491 3476 3684 2291 382 2048 1119 2090 941
1569,2839 2447 15 2874 1814 339 3705 2019 542 884
1570,2732 3059 2664 3131 1811 2776 790 1133 1001 1775
1571,802 2561 2185 3311 2595 2653 1086 107 1424 739
1572,1560 1371 794 2774 438 901 2722 1278 650 728
1573,778 1560 3363 1801 2572 819 2677 2500 2172 2744
1574,944 2331 3534 3528 119 208 3053 293 543 1078
1575,568 1738 2337 1708 1169 3530 279 1217 2316 2198
1576,2836 3374 151 340 1174 2454 2952 3648 3087 1603
1577,2132 1377 989 3415 1633 3600 2933 1422 617 3690
1578,3358 1007 1510 1044 3660 2485 3318 2613 983 1287
1579,2068 1781 1699 2127 2908 474 1216 3110 1197 1166
1580,1592 1142 6 2534 2387 513 2570 12 1439 640
1581,1279 732 184 2474 2557 1916 1615 2784 463 2931
1582,3677 2370 3133 482 2402 3119 467 2005 3600 1820
1583,605 2898 3046 1746 186 2271 3021 603 972 106
1584,279 2745 829 3473 2988 760 1177 2127 2609 807
1585,1197 3068 3349 2541 2256 2269 2908 619 601 2326
1586,3187 1670 2849 3600 3253 1573 1801 452 702 810
1587,1858 584 1375 1300 3262 402 2763 2653 333 1593
1588,2282 3247 487 2314 3482 2606 3276 1590 1858 463
1589,663 2410 190 3516 813 379 2262 2335 829 648
1590,32 1332 3025 3421 1574 1461 3569 534 764 2651
1591,2510 3022 2067 3125 2732 3409 1657 2210 618 320
1592,1700 1630 2084 2476 1393 709 1691 2518 1348 3274
1593,467 2402 186 2376 1510 2068 3256 979 3133 3521
1594,980 2138 2340 672 3602 2916 128 1479 1920 434
1595,2509 809 1371 2054 2281 1889 3402 901 1887 1811
1596,2768 1525 2980 1681 1045 1328 3327 3528 99 3053
1597,397 2050 3053 1248 3534 3408 3220 119 1108 3215
1598,3020 2355 1059 87 1563 2999 2220 1914 2917 3291
1599,1544 613 1645 1279 355 2154 1764 256 573 2281
1600,2387 3000 584 2980 528 2541 2763 3656 160 3670
1601,3406 79 1246 2914 2023 3600 1868 1337 1813 2771
1602,1376 1057 922 2732 2528 1102 883 2664 1887 2402
1603,3269 132 236 1279 1797 1487 741 2931 2784 779
1604,1184 3367 3067 1193 3438 857 2006 2858 3157 107
1605,94 691 3172 2960 453 2617 2169 2328 2714 1787
1606,1429 1259 1287 1787 2908 3411 2801 578 535 516
1607,2887 3182 0 353 2490 680 3002 185 3161 888
1608,3101 1630 3406 2614 452 2730 2248 350 1337 1822
1609,3282 474 1678 3213 2458 2652 2221 872 309 3215
1610,94 3390 2169 3441 3562 2706 1928 1788 2960 640
1611,487 2210 106 208 640 3016 2515 1086 1913 2366
1612,2314 3172 799 2757 989 3628 1916 1421 2468 3600
1613,3306 1184 166 3335 3437 530 3669 1193 2024 20
1614,94 333 2515 3537 2947 3390 2862 1997 691 1164
1615,1045 3493 3482 2198 2006 2290 1169 2620 3598 3029
1616,2387 1848 3000 2519 2763 1376 1300 3656 402 3335
1617,2515 2169 2947 3537 2960 447 2042 1831 707 1543
1618,2082 1773 213 884 2819 2275 700 353 3658 1836
1619,2354 96 680 353 3266 2041 2340 879 2158 1264
1620,2345 312 1473 2561 2472 3019 3050 1086 1343 2981
1621,124 1706 6 2265 2709 1403 3216 135 2609 2488
1622,1475 79 409 3035 607 702 22 2580 1638 883
1623,91 556 3487 71 1561 2227 3341 978 2849 1754
1624,69 3402 487 2602 1731 2088 428 289 3276 2769
1625,1956 339 1471 3705 915 81 1892 649 1879 1914
1626,120 2402 487 7 1781 2005 3253 88 1956 3614
1627,2365 472 236 2828 2327 452 2862 829 1223 559
1628,1179 2171 3381 1086 519 2456 1545 1360 2227 3586
1629,456 2574 1801 3078 1367 3363 1272 3690 1426 702
1630,762 2185 802 79 488 1868 570 3035 1573 2574
1631,512 650 2354 1687 234 1947 264 1573 2625 2870
1632,2158 3699 2275 1264 3375 1527 3658 1479 2354 2138
1633,796 1952 375 1098 1279 1318 2248 1970 688 2778
1634,1102 1379 1859 3059 1946 2673 2054 401 631 1296
1635,1792 1731 785 1746 1421 2129 1490 793 1831 774
1636,106 1560 1315 3465 2960 1516 2908 2801 487 2757
1637,312 1884 1246 2185 560 2814 1060 2023 1037 232
1638,650 2281 2311 264 1827 1947 2807 1781 1086 2625
1639,817 430 1032 1501 1044 2443 1936 1068 2639 335
1640,3220 2480 1655 2252 2460 1627 2917 2465 2969 1533
1641,2221 1690 1428 1463 1782 1525 3213 3215 2768 309
1642,124 1811 487 1315 2265 2314 640 989 883 3272
1643,1223 3529 1916 772 1583 3013 320 2557 3482 3409
1644,1174 1322 3004 2655 13 2117 2920 2836 1964 606
1645,772 93 779 2067 829 2745 1039 3151 1279 1505
1646,1527 1543 3266 700 2338 2354 1337 3002 2593 3071
1647,802 1426 3363 1367 702 762 2227 2849 2205 3078
1648,79 1686 2653 1868 1822 312 1700 1517 3600 810
1649,1792 3016 2898 2617 2988 2757 2515 208 487 3066
1650,707 69 2862 732 2265 409 305 989 3409 138
1651,772 971 2557 463 472 2224 3131 409 3269 2265
1652,3171 1512 252 1437 3648 974 3700 1069 1881 873
1653,3479 2363 1818 855 3527 2920 1669 1456 1460 1032
1654,1040 220 2272 3282 1690 2261 3215 1134 2430 2221
1655,2272 2458 1641 1398 2969 12 2662 474 931 2221
1656,3021 605 984 2048 1905 3097 592 2593 3339 2099
1657,1583 3049 3473 2510 2784 2630 1831 2314 1374 1401
1658,2527 20 2181 3335 2027 1376 1501 3427 1179 3656
1659,2801 984 2960 1832 941 2291 3465 3097 3432 3476
1660,20 1477 2195 2928 2527 1745 1404 3427 481 1348
1661,1512 3648 776 873 3700 1507 517 3415 1289 782
1662,2191 3078 978 2205 91 762 2799 71 3487 472
1663,772 2534 3269 3692 2327 1279 487 3151 2709 184
1664,2470 2673 1246 2067 3131 1275 152 772 570 1946
1665,3474 708 2376 467 1615 2219 1376 1893 2695 472
1666,534 1830 1101 2801 857 2146 1250 881 719 1422
1667,3424 1279 3456 779 1186 3151 1511 1324 2493 1997
1668,1831 2603 1560 2630 3529 3013 2510 2745 124 707
1669,472 2892 528 1424 609 778 1173 2991 232 3199
1670,1275 1174 1322 3374 151 3223 464 2259 3196 3064
1671,2782 2262 3223 1862 3007 1619 3030 151 3006 2644
1672,3025 2146 74 2657 1876 2551 1709 2453 3088 764
1673,3600 609 312 472 801 487 2653 1272 1348 382
1674,513 3367 204 2282 253 2076 3298 3023 2335 1439
1675,2252 3215 2323 461 3064 3213 3588 3648 899 3323
1676,2534 6 124 279 2265 1403 1511 3529 2067 69
1677,2275 3667 680 1171 1527 563 2542 2082 3616 1529
1678,3402 1840 2308 1227 3116 3474 3535 2054 1341 2122
1679,512 2354 2281 221 1947 2424 1573 2625 234 724
1680,564 1702 2294 1031 2307 2791 308 3618 218 3199
1681,1475 1246 540 3101 3431 652 452 3614 950 2073
1682,3684 3476 941 779 3465 106 241 1593 3551 695
1683,2354 2870 1947 650 1086 3687 2281 3363 382 2807
1684,966 1729 2541 1512 1289 782 1233 252 3415 3528
1685,1007 1044 563 1825 2485 1861 331 3435 105 3220
1686,184 2466 1315 132 2474 1615 2054 1205 2557 2570
1687,3402 2528 406 2282 487 1706 94 2284 2088 2128
1688,237 3694 1831 3022 2630 1186 2501 2931 136 3528
1689,3705 2616 36 1039 1711 1186 1527 1505 152 2250
1690,2091 3537 187 512 1760 2950 3432 2230 2642 1715
1691,1691 3276 188 7 232 79 2574 1754 2696 1272
1692,2924 178 2146 609 1574 764 977 881 485 1209
1693,868 474 636 495 1027 248 2794 2038 362 2707
1694,43 2342 2068 979 1037 472 2998 3677 857 3402
1695,456 1085 3078 1367 2363 2865 1801 3404 2191 762
1696,1168 2900 475 35 2480 2204 1982 2354 254 3299
1697,3639 1100 2298 764 84 2016 1914 1058 1153 172
1698,3390 3172 2515 3441 3272 691 605 956 2727 1555
1699,801 2814 488 107 1272 2338 3363 762 810 3539
1700,2828 3418 2798 1279 184 3551 1186 1360 132 1205
1701,3454 356 2734 2529 2151 1009 1087 1704 154 2412
1702,3656 389 79 3311 2345 3187 3577 3035 2363 1060
1703,2653 174 801 2185 2814 702 810 1037 1517 1086
1704,1318 1098 3668 273 2134 1689 1140 476 580 3016
1705,3013 1316 3272 2314 69 3153 2617 2054 1950 1590
1706,569 3110 2256 853 1166 3066 2292 619 1216 555
1707,2956 1374 3705 220 99 1814 2999 3022 81 212
1708,2256 1658 1057 1439 37 1134 1001 1428 3059 1807
1709,2828 1186 3418 2798 741 1205 93 3013 2784 2281
1710,3402 3474 3448 1227 1615 361 508 2308 1033 1091
1711,2587 663 2063 3526 3609 2636 2556 1711 1725 1504
1712,1792 3362 3086 3367 3255 658 568 423 530 717
1713,1315 2370 2281 1811 120 1371 3153 409 3142 3583
1714,3256 120 1470 2005 1664 2674 2382 3571 2981 2622
1715,3671 2885 1795 3463 3534 2768 1861 304 994 2222
1716,2711 2431 836 2055 1745 1697 2810 1591 3251 2623
1717,169 2501 3694 944 3049 2956 2331 1030 2857 463
1718,2491 2080 355 1070 3609 2588 1536 3273 2071 2911
1719,3544 853 3372 3513 69 157 337 472 3202 1082
1720,3406 560 570 2504 2084 193 843 1691 2467 1884
1721,2756 596 694 405 2777 305 427 2743 1864 1376
1722,3272 1831 2169 2515 3441 3390 3656 208 124 1393
1723,3013 2265 3529 409 3409 2564 472 2528 305 883
1724,367 3557 809 184 2570 3227 2817 936 2800 892
1725,1375 2626 2980 584 1753 2314 1546 183 799 3349
1726,2616 237 2676 2812 3049 2931 3638 169 798 152
1727,382 3476 106 3684 215 3465 1351 1516 3013 93
1728,3656 2519 133 1848 2664 1593 1300 160 3311 620
1729,185 888 2420 700 317 1245 992 2164 987 1447
1730,428 138 1688 3367 2602 2528 1956 451 37 2088
1731,1868 2653 802 174 1037 810 3187 3600 2574 1272
1732,1560 472 607 1315 989 2528 2991 986 2862 1887
1733,911 2541 1491 3408 2468 1081 1546 113 1108 16
1734,2054 2281 3677 863 1807 3448 2528 3474 3390 1227
1735,2331 1375 2928 584 169 1753 1913 3053 799 183
1736,3262 1808 253 3317 2967 1172 431 2256 1030 2512
1737,568 1830 1868 1738 957 1169 1617 3493 3029 3685
1738,1460 3253 88 2574 857 7 2432 1633 724 1377
1739,838 57 1503 2332 978 2414 2227 1426 91 952
1740,79 2849 3406 2467 2518 1700 3030 1393 2205 3690
1741,3600 79 3406 312 1884 1337 2023 3187 1037 1868
1742,1711 82 3317 1051 2366 2336 760 640 3022 3272
1743,2387 3402 1889 1590 333 2110 3595 2306 2076 3164
1744,2185 2814 802 2574 2363 2561 810 3656 1868 2205
1745,2454 3032 3483 2103 3139 340 450 1314 1603 1501
1746,2363 810 2227 1337 1545 1549 1086 556 2865 3600
1747,620 2387 1858 2664 1593 3656 2404 1848 133 3533
1748,2345 3406 3101 645 1686 2476 560 1459 1813 1864
1749,2354 397 2259 680 2993 2275 3030 3266 1058 2158
1750,3172 94 3402 2636 1699 2308 188 3448 1788 1033
1751,3516 3638 2828 494 2281 2327 1315 401 1598 2528
