user_id,item_id
1702,560 1790 1337 389 1246 2653 1060 2363 3577 232
1703,801 174 2814 1037 1517 1884 2574 1687 107 1086
1704,1098 3668 936 2277 273 1263 1689 3694 3016 707
1705,476 124 2054 2528 1316 2314 1811 2515 69 208
1706,2256 569 3066 1166 853 3510 1913 2836 1493 619
1707,2956 339 1374 649 583 212 1892 182 512 915
1708,1658 1439 367 3116 3059 1376 790 2732 1133 2457
1709,2817 3418 2798 741 1324 3692 613 421 93 253
1710,1341 3402 2306 1227 3448 3474 1615 3535 508 3116
1711,3338 3489 3526 760 1240 2636 3677 367 1293 1711
1712,3367 3086 1792 1341 361 530 717 3255 2458 3402
1713,2224 883 1811 2281 2370 1223 640 1371 120 409
1714,3133 2370 120 1470 2574 1664 3184 2674 1350 1820
1715,1356 818 3534 1287 2885 672 1108 2653 1795 2237
1716,425 2623 958 2431 660 2055 540 3603 1426 1954
1717,2210 2501 944 2768 2857 1172 2250 2956 1568 1913
1718,2491 148 2588 1962 3609 2071 3273 2911 1172 1544
1719,3544 853 3372 2673 3269 246 132 2603 185 3202
1720,1246 570 802 560 2504 1337 312 2084 1459 778
1721,2570 857 1083 3363 2688 384 513 2743 3642 2709
1722,476 3441 2653 3272 463 3562 106 2814 2564 1393
1723,3013 3153 2265 3409 2528 2281 69 1560 1315 120
1724,2466 809 454 184 3557 3668 1084 2570 2070 892
1725,2331 1375 2626 1078 2757 1913 3053 1640 2342 1546
1726,512 1711 2988 2646 2616 1172 237 1811 2281 2328
1727,3409 748 695 3684 512 3013 215 1351 1516 2960
1728,3656 2664 133 1593 452 2037 160 2763 1337 2670
1729,700 2782 1245 2834 888 317 884 2151 2164 1519
1730,2528 2757 512 1840 1956 2602 2076 124 289 1688
1731,2653 107 3311 312 3187 1037 3035 810 3406 2574
1732,1560 607 2281 2862 986 2933 1887 2564 652 3409
1733,493 1956 2541 3408 1328 1081 2468 515 283 398
1734,2636 863 2528 3448 1807 361 3474 1315 1227 883
1735,2757 2980 3049 2602 2342 3053 584 2659 799 119
1736,82 3317 1172 1030 1211 894 2626 1300 1057 2654
1737,3482 2620 1460 3435 3530 1303 1738 2198 1169 1617
1738,1893 1460 3253 778 3690 819 1404 810 7 2432
1739,579 838 1446 978 2782 2227 239 952 1994 2803
1740,2614 1438 79 3406 3030 1670 1813 2205 3187 3539
1741,1246 3406 312 1884 2345 2653 1086 2023 1037 1060
1742,1086 1711 2630 476 2210 3022 640 971 2345 138
1743,3402 2236 880 3247 1889 1386 333 2148 2088 3595
1744,3035 3406 2814 802 1545 1687 2363 2653 2205 2561
1745,797 3139 2089 3483 1501 3055 1174 1064 1288 1777
1746,452 1337 1545 2363 810 2227 456 2865 1549 427
1747,2387 2664 1858 640 3656 452 3533 133 2519 3262
1748,2345 3406 1630 3101 645 1337 2023 1813 2084 3642
1749,2354 3658 1044 3071 397 2993 700 2698 128 1619
1750,1304 2980 785 3402 2129 1788 3172 188 3349 1341
1751,2466 3638 2828 3142 1614 2327 829 2528 1811 2830
1752,1124 94 2175 774 3628 1699 1402 1809 2602 333
1753,168 467 2480 2325 2437 1655 1193 983 1471 3111
1754,3 3523 3552 2080 3609 2491 1318 1645 31 2582
1755,2101 2530 2378 274 3130 1123 3211 2052 1931 3140
1756,1543 796 3013 1316 3423 741 2564 3289 779 1638
1757,1593 779 620 498 2922 3533 2557 573 93 1544
1758,3511 2932 292 3333 3095 1771 1252 1498 3381 47
1759,1511 279 1859 829 3640 692 3317 3652 3151 2036
1760,888 1092 1836 3161 700 1245 1462 3405 2354 987
1761,3350 3247 1668 2282 3075 1706 3276 476 3529 487
1762,166 2465 3669 657 2572 517 182 2432 2132 3256
1763,3269 1316 3153 2692 2862 3529 1354 1505 3272 2258
1764,2354 1054 2979 3658 1773 1527 2958 1619 3240 2259
1765,2054 3402 69 1371 2314 1831 863 508 3390 2515
1766,2626 2331 2646 2328 640 2342 208 3317 119 2745
1767,1592 169 674 3059 2366 2664 922 2210 2534 1376
1768,1686 1822 1864 1813 1884 1393 3274 3642 1868 739
1769,2980 1375 3371 495 1300 2653 493 3050 1848 1937
1770,2128 1168 3280 3693 1982 3245 3374 3206 399 3401
1771,2917 168 2140 3306 947 3513 3438 67 3597 3546
1772,2574 1781 1456 3253 3231 810 2112 2500 1801 868
1773,498 454 613 1279 1997 1638 1315 2828 732 3022
1774,1009 3309 2202 873 154 919 2189 3605 2305 2876
1775,936 1098 1351 1593 695 3122 654 1293 3551 620
1776,2195 3011 20 3231 1080 3479 655 1283 111 437
1777,2128 2480 1912 35 475 913 768 1982 1034 214
1778,3402 1916 463 2528 3350 305 707 406 3367 1453
1779,213 700 2082 1462 2420 1519 3185 1245 1836 697
1780,3463 360 1567 3230 1716 941 1204 2007 948 2706
1781,2265 3402 1858 1916 6 2474 3023 3247 2820 2314
1782,174 801 978 1936 107 1830 2257 3425 24 1426
1783,2370 482 2068 120 1470 1820 1664 1984 2382 979
1784,452 2980 584 1086 463 1937 2653 1831 1747 528
1785,512 1427 2281 1687 2428 724 221 2870 1573 1827
1786,2991 2327 1057 2933 232 132 3516 3646 2281 3059
1787,980 1835 3481 2397 155 2428 3667 1479 3007 3161
1788,15 2454 457 96 3271 2145 353 394 3087 1773
1789,2652 3325 2237 90 3202 1681 1018 3282 2480 1219
1790,779 618 3269 796 1505 1487 3409 2817 3692 1315
1791,3423 2258 2557 2493 320 2528 472 2953 1511 2709
1792,2456 464 1068 3064 151 1471 1957 831 1443 791
1793,2402 487 989 1316 160 2281 409 1887 528 246
1794,2653 2574 810 3311 801 107 702 232 1086 1037
1795,1376 3142 1102 2502 1296 3646 809 401 2800 2673
1796,3022 2210 169 452 1211 183 3692 2326 1536 2278
1797,1560 1781 1827 2916 887 2311 107 1086 1053 3701
1798,1367 1868 1884 1686 1517 1670 2185 3439 3487 1348
1799,1510 1670 979 43 1350 2068 3133 120 2574 472
1800,20 3231 176 165 711 868 1798 2027 1862 3381
1801,1108 1471 3215 2527 231 3325 1219 3231 90 1081
1802,401 2528 1811 2402 2673 3638 1593 2828 1133 1376
1803,3227 3298 1808 3338 2281 204 2502 1536 1652 2246
1804,1475 3013 138 1831 640 2366 472 1505 2474 1628
1805,553 2874 3705 2128 63 1711 293 2588 603 782
1806,1548 971 82 3418 1223 1475 1211 1960 1354 3153
1807,1081 2510 2063 1498 2492 3372 292 3007 1672 43
1808,806 3685 2033 148 1188 3435 17 3309 2853 1834
1809,1100 1724 324 542 583 2019 2355 380 2020 1879
1810,2510 1855 2210 2630 3473 3125 3409 618 2067 3082
1811,994 163 2198 2010 2795 1498 3294 457 3002 697
1812,526 2891 3024 1055 332 2802 3013 36 232 2862
1813,1781 3253 2500 188 2432 183 1633 819 25 2574
1814,3668 2630 1030 1658 1083 6 3382 2297 2570 2800
1815,3262 2603 1831 3332 208 2630 3000 2581 237 399
1816,2033 680 806 1327 2993 2143 3405 2542 1092 3300
1817,1603 3483 3297 457 52 3667 2397 3084 3111 3411
1818,563 2397 1527 3318 1067 3660 96 353 1920 2082
1819,2993 397 1423 2012 1825 563 1920 2340 1471 2818
1820,2980 774 799 3238 183 3172 1491 2468 2331 1445
1821,1858 2148 1928 1615 1831 2570 2400 2282 707 1315
1822,1912 2195 3427 1001 2776 3105 2112 1177 3644 2956
1823,1916 2006 184 2290 2488 3482 454 2877 2195 1145
1824,10 498 3125 2116 1413 3537 2676 2477 1324 2931
1825,2603 2210 3694 829 1548 1039 989 401 3382 3272
1826,1186 253 1707 421 2817 653 2466 1205 184 1279
1827,3013 136 1316 320 2557 3423 772 2828 3151 741
1828,1638 3409 1223 1354 618 523 2248 1828 3272 3151
1829,2281 1086 1947 2625 2870 3363 3687 3251 452 724
1830,69 3402 1453 138 2128 2282 289 406 2399 652
1831,3463 621 1365 3005 283 2980 119 304 2175 3051
1832,2382 2261 3418 3677 2795 1946 482 1820 452 2933
1833,528 3187 1337 3600 3311 1884 2387 312 452 1868
1834,456 3276 107 2756 989 2653 2363 1754 2185 124
1835,1686 79 3187 1700 1545 452 739 1868 3600 312
1836,1517 801 2185 1670 739 2814 702 174 3035 1687
1837,1687 3363 570 3022 234 778 640 2814 2428 3656
1838,1868 810 570 1902 107 3311 3035 3363 1686 1700
1839,2780 182 1100 339 2239 1374 3705 15 1892 1053
1840,3685 1681 806 2198 3591 845 734 1018 1471 3689
1841,3649 1134 1753 2630 3022 3427 1583 1179 2534 2626
1842,3082 1279 2349 132 2862 732 36 2895 236 779
1843,37 863 3116 2370 1371 2281 1840 1341 2224 3595
1844,3046 2129 3036 183 1099 3005 476 3327 2468 2186
1845,3022 1039 2603 732 2745 463 1548 3418 640 476
1846,2833 1296 2800 2402 2256 3656 1057 790 1376 452
1847,1404 188 1165 2124 1677 2921 3367 1585 2353 3566
1848,3022 3269 2603 1223 2510 3692 136 3529 132 320
1849,2653 1868 3311 1337 3600 801 1086 1037 1272 2037
1850,474 467 1936 300 2269 1033 2068 3496 3474 3597
1851,3046 1546 1640 621 1491 818 1365 2885 1809 331
1852,1471 2999 2780 3660 830 2485 3345 1100 563 2237
1853,2259 1058 2354 1109 353 96 3658 628 1527 2125
1854,3649 2004 1179 3051 1073 637 1045 260 267 2007
1855,93 2293 2091 1293 1268 1487 1098 2466 3227 846
1856,640 476 472 124 1223 772 2534 2366 487 2402
1857,1960 2210 1030 640 3262 109 138 2366 971 2630
1858,1223 3529 707 2224 1315 1590 2664 3269 3272 880
1859,3185 700 2082 2033 2062 2420 3616 1519 185 3360
1860,3696 3338 784 512 2934 760 2170 1289 3532 3489
1861,796 3456 1511 741 2384 2931 3418 826 1146 463
1862,2050 3511 1007 3435 1825 2480 2194 1498 3191 212
1863,29 1644 2153 1512 782 3171 1437 1198 1240 3415
1864,3579 1678 20 561 1814 3437 2215 1304 188 2960
1865,3187 2376 1082 2653 609 186 467 3406 1868 3600
1866,37 863 2256 2370 3402 3116 1811 1807 1304 508
1867,2387 3628 3677 463 1615 3116 3656 2306 1590 1840
1868,2470 2646 1376 2664 2501 1205 169 2630 1057 3418
1869,3545 1514 2499 356 1188 2202 873 3182 2850 1704
1870,2636 1240 3677 3696 1615 1808 1057 3116 1711 1341
1871,189 2492 304 3628 2207 218 1621 1619 458 3466
1872,3238 2480 2295 570 1081 212 664 3191 1252 113
1873,3690 2849 762 1037 1545 312 456 1367 2227 3187
1874,3677 482 3133 3119 2382 2574 3415 3231 1820 2132
1875,1686 2467 1864 1630 3506 2730 350 2518 2084 3303
1876,2252 3374 994 2836 2652 151 1741 3231 464 23
1877,237 476 640 2922 1172 1039 1583 36 3159 1401
1878,728 3157 3431 578 2484 1278 2572 1315 2188 1868
1879,1546 1491 119 398 1216 2331 2342 515 502 2602
1880,2067 1912 829 543 2470 2603 2988 2953 386 1612
1881,1316 94 3013 333 2947 2515 2528 3272 2564 1560
1882,3534 376 1356 1365 3036 3463 293 2186 1490 944
1883,382 2960 748 3476 3080 3432 941 1404 453 2308
1884,1216 2653 3066 640 165 3187 1937 312 2980 2342
1885,3533 132 2466 2830 3638 256 152 2828 2365 1186
1886,1153 1058 919 2305 338 3605 3454 1288 2876 356
1887,487 2947 3276 2769 880 7 94 382 2122 2086
1888,512 2354 382 1687 2424 1811 1086 2774 2916 3363
1889,512 1086 1687 650 2870 3687 2281 1573 1583 3251
1890,3022 232 3529 1086 2474 2006 1831 584 2956 1617
1891,3238 1746 1956 3367 398 1615 1809 1814 3402 872
1892,3153 1831 1950 2528 476 640 3272 883 305 1315
1893,2281 2528 3227 232 152 2365 3583 2732 883 2054
1894,2272 2458 2969 3231 3113 474 1240 2430 2652 3220
1895,984 3021 2048 106 1746 3339 650 3476 2397 1365
1896,1615 2774 2054 2376 1811 2402 1678 3116 3656 989
1897,700 2118 3090 3699 1519 2755 2916 2275 2378 457
1898,3454 797 1917 705 2850 1957 450 316 1994 2262
1899,771 568 2620 1738 1617 1831 2630 2129 331 2076
1900,2528 1583 3409 3269 1315 3022 2564 707 3151 732
1901,2895 3212 2402 152 545 1205 1614 357 3250 3638
1902,1315 2528 778 1560 2054 1475 463 3600 2474 406
1903,2151 3278 2923 1773 2473 1302 2454 976 466 2819
1904,2023 3600 2574 739 1686 469 2561 452 560 2914
1905,2819 15 3469 2782 2355 324 380 3560 1956 2464
1906,96 2354 128 3371 1519 1956 1868 1462 246 3656
1907,859 3421 1458 755 3097 2924 874 1179 3372 827
1908,3013 2564 1828 3537 452 1831 620 2688 3022 1505
1909,3030 3690 1670 304 3487 3078 778 1687 1932 1801
1910,512 2354 2281 887 234 2774 2916 1781 724 1947
1911,650 2281 2807 724 2428 3363 452 1583 640 234
1912,2091 2293 10 498 187 2009 3432 2477 1715 1530
1913,1813 1246 1393 1686 3642 1864 1008 232 3344 3101
1914,1957 899 352 3588 1936 3454 1964 52 3648 461
1915,464 1603 3411 121 3345 2465 52 485 430 1250
1916,2338 293 2468 1850 3238 3005 3534 1490 1617 3349
1917,236 3151 2502 2281 472 1205 3516 1614 3659 3131
1918,1868 1545 174 1272 1337 3311 2338 3035 762 3600
1919,1227 863 2636 1840 1341 3067 2306 361 3677 530
1920,3238 3327 650 3036 398 283 2222 3333 1640 376
1921,3432 187 750 620 436 3125 2477 641 1413 95
1922,3692 3533 494 3418 3638 2466 559 3212 545 256
1923,1633 1377 2132 471 3690 1887 511 2256 905 1876
1924,512 2354 1427 2424 234 2916 2428 1781 724 1947
1925,512 1086 650 2281 2625 2870 1573 724 3251 1956
1926,1375 183 774 2616 3286 1927 1753 1849 1736 2980
1927,802 2653 1545 2185 3187 3035 3656 2363 1884 107
1928,457 1287 1044 1939 755 563 1501 3421 517 566
1929,2354 2424 887 1427 2311 1687 234 2428 1573 264
1930,382 2363 188 810 989 1404 857 556 3402 609
1931,3013 1560 2564 1543 512 640 208 1475 707 2474
1932,456 3404 1464 2865 1801 427 452 405 1545 1868
1933,1850 2625 119 793 283 3286 212 2194 99 1099
1934,1086 1337 1868 1545 802 427 1560 3311 232 312
1935,2154 3552 2922 1952 2676 1970 1544 375 2165 2080
1936,1271 189 3031 944 109 3262 2768 3528 543 621
1937,700 2420 855 1311 929 2310 338 2343 884 888
1938,3059 790 3402 3390 3677 863 1304 1102 12 3116
1939,1044 3371 174 2653 3335 2338 1603 1272 2597 1545
1940,2335 253 463 1568 79 1246 2389 3151 1858 1645
1941,1560 1781 1475 2916 794 2281 887 765 2424 2722
1942,1376 2732 1057 37 1102 2256 1379 12 1658 2370
1943,2256 1030 1240 922 2528 1811 1102 1083 1178 1039
1944,1304 3238 234 3067 176 361 793 183 2175 3432
1945,382 3253 1404 3402 710 1954 1227 7 530 25
1946,1184 1193 3325 1309 1655 966 2218 719 1615 1830
1947,1573 107 312 2814 702 1044 2162 3187 2561 739
1948,2836 52 1603 3698 239 1111 1957 126 1446 2014
1949,2068 979 2376 2574 120 1082 1670 3677 1754 3133
1950,2782 2334 2979 1754 700 512 2804 3185 732 1868
1951,530 3116 3350 1720 3367 1678 3628 1831 2980 3669
1952,174 2814 3030 2205 2849 2653 1687 3363 762 702
1953,2559 2143 195 3498 2379 1923 1653 2687 1839 2906
1954,3402 1630 617 389 2800 2345 2387 1246 2376 1822
1955,464 3667 457 2687 2418 121 1314 700 2559 430
1956,1470 2005 1670 1984 2139 2622 2674 2639 3415 3600
1957,2335 663 1246 1186 989 232 1811 3116 452 2466
1958,728 3431 2643 2722 1560 1475 2266 3061 901 1781
1959,2034 2891 3443 3412 3613 2124 500 1659 1968 3224
1960,467 246 2068 3677 2376 3474 979 3116 43 2574
1961,802 2574 1868 2185 3311 1424 389 3187 702 3656
1962,394 3530 3002 1304 2136 331 1956 1052 3435 1044
1963,2397 394 3345 2059 1044 615 1096 1959 3002 2780
1964,2281 487 409 1460 2574 1404 1337 1887 2370 3656
1965,512 382 650 234 1560 1781 2281 2311 2354 2424
1966,131 534 2465 571 41 3228 2345 3339 2641 298
1967,3059 922 2664 2256 790 2570 3646 1030 892 1428
1968,183 2342 512 3049 452 1375 1337 3053 1546 3529
1969,2780 3020 1462 1692 2020 542 3327 2819 0 220
1970,1583 2603 2630 2314 3694 1855 2528 124 971 2493
1971,3406 2467 1393 1884 1438 2653 2730 2177 702 1616
1972,1376 2732 1057 1912 3677 2646 2256 2673 3116 1808
1973,2227 1902 232 1086 427 802 2653 3101 1545 1337
1974,351 3090 3619 2755 2118 2781 1270 3375 1818 1094
1975,3431 2282 305 2528 2073 1668 1889 2076 2110 3276
1976,2653 1037 801 1545 2771 1517 1337 3363 3425 1573
1977,801 174 739 1670 1801 2849 2185 702 1868 1686
1978,2606 2136 913 2480 1830 214 1681 35 3693 399
1979,1240 2768 1525 2112 220 1428 1030 3113 1463 1328
1980,2916 1781 650 512 221 1827 2311 1573 2428 794
1981,728 2484 3431 2643 438 1736 1801 488 2722 3152
1982,2814 1337 318 1630 702 810 1884 2205 3311 79
1983,3228 964 1203 891 131 1149 1558 2117 859 1915
1984,1811 2528 2054 3131 2673 3105 3059 452 2256 922
1985,2468 944 2326 99 2768 1711 2250 3705 2128 3203
1986,530 1678 3438 166 771 2182 1720 1049 3608 1023
1987,2180 468 501 3410 105 335 1493 2836 248 1473
1988,2593 1919 2755 3090 3619 2118 2836 827 3375 2781
1989,3276 3600 1404 382 2399 528 3402 1916 1668 2182
1990,3360 163 994 1462 324 3087 2358 2060 766 2836
1991,3350 1315 2515 487 1858 1831 2474 406 2314 1560
1992,2256 3090 2110 2682 312 1400 1818 878 3479 1272
1993,609 1936 3371 801 1272 239 3335 3341 107 636
1994,3418 989 2510 2281 707 124 1223 384 601 2709
1995,1616 1686 1822 3404 1438 2518 3030 2746 1670 2730
1996,2420 2151 154 3185 705 3471 2062 1399 1337 929
1997,1681 2836 899 3202 2412 231 1525 3064 1936 3565
1998,1240 2176 663 3331 2063 1100 1449 3677 1854 3052
1999,1055 7 232 2989 3012 607 188 589 1935 1560
2000,3030 1517 456 1670 1367 3363 1801 1464 2653 3404
2001,1304 2757 3474 863 3116 2273 3402 138 2980 94
2002,1593 1293 2466 3131 537 2470 3227 809 1614 1376
2003,817 3435 2291 1184 983 1758 467 2140 534 2237
2004,1543 1223 3013 1916 476 1831 1615 2366 36 3482
2005,3046 2980 293 2175 189 2331 3238 1365 3051 398
2006,732 3423 3022 1279 741 772 796 2931 320 2557
2007,1808 1296 1797 2664 2119 1084 1630 741 3656 2256
2008,358 2310 2420 206 2782 1836 1302 317 1685 2931
2009,1876 3411 964 657 708 3345 1655 844 3202 2208
2010,464 3411 831 3345 3569 2559 1758 166 2915 3202
2011,3345 213 1171 1067 3602 983 2542 1956 2999 680
2012,2297 232 2630 1868 1960 1057 3023 3406 1045 79
2013,2306 3535 2308 1428 3086 3402 1615 3474 1765 1832
2014,3406 1868 3600 2561 2670 1700 1246 570 389 1086
2015,3657 984 1965 3097 2360 2099 190 3684 2291 3432
2016,2636 1240 3696 1725 784 1289 2119 1652 59 3677
2017,332 1659 2891 589 2989 264 403 773 2824 22
2018,3677 482 1470 2005 1670 2402 467 1319 979 1820
2019,1178 3023 1304 3264 3317 944 3668 138 2328 2261
2020,3669 1149 168 872 2460 3306 3513 3496 534 1932
2021,740 913 1982 502 428 1295 399 2480 3565 2354
2022,740 1982 2990 3280 1217 3693 3333 2795 3408 3644
2023,1545 1868 2363 2185 702 1037 560 570 174 107
2024,700 3182 1399 3699 2275 2555 1302 2529 2310 1245
2025,2653 1086 1686 1868 270 1102 1246 389 1630 3600
2026,132 426 3516 3638 856 494 1487 10 523 1952
2027,2132 3168 3231 1668 2933 2622 427 3690 465 3117
2028,2327 3694 320 1223 1211 2630 2534 3142 3153 741
2029,1936 1603 495 3544 2653 1830 801 24 636 1272
2030,213 1773 1527 2979 855 884 3002 680 3181 3471
2031,966 3327 90 3438 3228 3213 231 947 1678 3091
2032,1304 3255 1181 3402 1353 1404 1688 1705 1800 530
2033,2076 462 1746 1678 94 1353 1688 1738 382 2308
2034,1341 3579 3353 561 2122 1371 1033 1382 188 1315
2035,1836 764 3161 1773 2819 3538 3616 1092 855 1969
2036,3182 1528 2734 1109 356 3454 185 2782 2869 873
2037,2528 1912 3131 2557 63 3334 1177 2402 494 2488
2038,208 1304 1030 3441 771 3317 1831 3262 1172 2630
2039,3227 1840 37 2308 2636 220 3448 3116 2306 1227
2040,3005 3036 1248 2175 304 3027 2885 1621 2273 3534
2041,1615 1916 3482 1045 771 3427 2297 568 2474 2337
2042,2746 1549 91 2865 3078 1687 2363 1670 1623 1902
2043,208 3668 2331 1746 2630 3066 1960 487 2129 1809
2044,779 406 1315 2466 809 2692 2474 132 3628 3668
2045,1858 2664 2515 333 640 3276 1638 2557 1337 160
2046,186 467 1510 2998 482 2342 3256 857 1350 989
2047,1405 3406 540 250 1944 597 1991 687 435 934
2048,1984 1868 2814 1246 2205 802 1686 2345 488 1438
2049,1809 2397 3005 3660 1365 2222 1956 2484 2237 2175
2050,904 2853 3530 3020 1830 2273 957 1617 3598 2198
2051,3677 3448 1831 1227 863 1652 3367 1341 2076 487
2052,581 990 2470 631 2424 452 1373 1134 728 2932
2053,1332 3699 457 3185 3182 2555 929 2924 2418 2687
2054,2370 452 1337 2376 3677 3352 3656 1371 1350 2086
2055,1657 3409 320 1186 3423 573 1279 732 2327 2784
2056,1044 563 672 457 1939 2159 3602 3318 3660 3002
2057,1039 2646 798 1211 2812 3049 2210 3529 732 971
2058,1186 3013 3269 732 763 1279 3151 1543 796 2789
2059,2210 3049 2630 2633 1913 1078 169 1375 1583 1849
2060,3335 1044 2541 493 3670 2653 636 609 1603 3050
2061,1371 1560 234 1781 221 1827 2572 2311 650 887
2062,382 1427 2311 2916 1687 724 1947 264 3251 3687
2063,1315 1811 452 3600 1337 120 1371 1633 232 3418
2064,3534 1956 944 3005 2338 649 2626 3053 2250 16
2065,2859 2708 3434 555 1578 2761 2876 1806 1931 2530
2066,1501 461 2132 2005 2397 1377 304 797 2639 1893
2067,2397 3161 1171 708 980 1939 2916 2222 313 566
2068,1493 362 457 3293 3415 3388 1824 2005 2370 506
2069,621 1809 650 1956 2222 3463 3036 818 1850 2980
2070,1527 2125 680 1264 2158 533 563 1619 2958 2152
2071,3404 978 570 2227 702 1549 2363 3124 3539 1801
2072,1057 2256 211 1946 1807 611 2673 2830 1658 1912
2073,3278 3639 959 3360 3676 2952 2632 1311 2305 3605
2074,1583 463 1916 2290 279 640 2603 1045 1831 1211
2075,1811 2281 3583 2224 1376 232 3198 2564 3142 3269
2076,1240 204 2774 1289 3489 760 2763 1070 1036 372
2077,397 283 3511 3318 3220 2331 1640 2342 96 119
2078,176 1124 1378 2175 1809 1491 1699 3482 1191 3465
2079,3021 1832 2291 1491 3657 605 2048 3432 3684 1351
2080,863 2774 1371 3116 1456 1382 1811 2236 2122 1747
2081,1124 1402 1227 677 3362 1800 719 2602 568 3255
2082,1700 79 2345 2023 3101 452 570 1393 2574 2614
2083,605 2291 3051 2706 983 2388 1555 1160 1149 755
2084,2980 1746 293 463 1490 1831 1304 1615 138 2222
2085,2757 2626 2331 3053 584 3049 799 2314 1913 1375
2086,1801 2572 438 234 1475 794 1053 382 3701 728
2087,3660 1096 818 2194 2222 331 1248 2237 304 1850
2088,984 1905 3021 2593 1770 1527 1491 2291 592 3266
2089,2068 868 549 619 1493 2908 1099 362 1096 2840
2090,1545 1037 1044 802 174 3311 1517 1337 1060 452
2091,1184 3438 166 3669 872 2024 1655 530 3327 1073
2092,1030 570 1086 1475 1057 512 79 2956 2342 1459
2093,2774 1086 512 1811 152 1762 1475 802 1315 3677
2094,1808 1398 1240 3000 252 2636 1309 653 2335 3557
2095,1491 2757 2980 3172 2602 3286 584 2342 3238 3049
2096,406 2570 2006 2054 1590 3116 2073 892 454 3350
2097,1057 1073 3231 1083 1439 1658 1030 3059 1178 2256
2098,2528 772 537 3202 2673 3474 1492 944 563 134
2099,208 2331 3262 1271 771 3441 2877 3528 293 2297
2100,512 382 1427 2311 887 2774 724 1781 2625 264
2101,166 3669 1184 1678 3597 1073 1758 3327 1603 657
2102,1246 1686 1630 2476 1884 452 3600 560 312 1691
2103,182 2485 3358 2145 3318 105 1278 3234 1427 3511
2104,408 1513 935 201 2776 109 1943 2967 950 3655
2105,2128 2768 553 3534 2988 2757 1172 2342 1640 2018
2106,3677 2370 1315 863 2086 3583 3474 883 452 1762
2107,405 1100 2887 1831 1461 84 1464 2233 1818 2185
2108,195 517 2465 2906 3483 1618 464 3111 1071 873
2109,1700 1616 2614 2345 350 2467 232 3303 2461 250
2110,2804 2420 1773 1519 1433 884 1399 75 2275 1302
2111,1947 2625 1086 2281 2870 2807 887 1427 3251 3363
2112,3530 2198 3685 3029 2358 2033 1708 1303 957 1460
2113,3640 692 1983 2127 751 1177 807 1775 2195 2600
2114,1211 2988 2664 1186 3180 512 2626 944 3049 1711
2115,2798 2528 1583 1511 1146 2224 409 3456 225 1997
2116,3404 3690 456 452 2185 427 1545 1902 2653 1868
2117,2801 2338 3021 2048 984 3097 1119 2908 3339 461
2118,3660 563 1044 3358 672 2159 1939 2338 904 983
2119,944 1746 3066 2768 2980 1045 2636 1792 1699 1012
2120,802 1337 1680 1868 1956 573 1545 232 3527 1057
2121,1493 1473 1781 3293 501 3544 219 2707 2409 362
2122,2663 41 881 1933 74 1501 3569 755 1567 1179
2123,1376 3059 922 2646 1379 1859 2732 2664 809 2673
2124,2466 2817 652 1451 809 892 472 2121 2847 1205
2125,2739 1936 525 684 24 3544 978 609 3210 495
2126,863 2636 1371 2774 2086 1887 2224 1227 3562 183
2127,2252 2323 2117 2325 300 182 606 3530 2181 1501
2128,2185 2814 175 1193 923 702 232 1996 2363 166
2129,2991 1337 3187 2673 2023 1142 2281 3600 1459 3276
2130,2653 2771 1868 1545 801 3311 1037 2574 107 739
2131,3059 2664 1057 1001 2502 2833 1747 1030 169 1211
2132,3005 3238 119 1365 818 3036 1099 3051 3463 2222
2133,2502 922 1376 1811 611 2281 452 2054 1543 1102
2134,2564 732 3013 7 1543 1223 476 36 1505 2692
2135,1912 138 3418 2581 2933 408 69 3264 2088 3646
2136,512 1530 2950 799 573 2642 2230 3561 939 2116
2137,3656 810 2574 2205 778 2185 2561 1686 79 702
2138,1296 2800 1315 3668 3141 530 406 2399 124 431
2139,1545 1086 802 1868 2653 3311 801 702 3363 2363
2140,2181 3345 2480 2584 3087 3574 3002 755 295 467
2141,457 1314 3483 2231 2379 430 2465 2146 485 2559
2142,2024 3513 1525 3325 3437 3597 2700 1193 3327 3606
2143,2420 2082 3161 1245 2632 855 2354 75 1836 1092
2144,517 3532 1725 2063 512 812 113 1337 1545 2336
2145,2870 1687 3687 1573 2807 2646 1831 1543 3529 36
2146,1545 1337 3600 312 560 427 79 702 2185 2814
2147,530 3067 1746 771 3116 1184 1193 3438 3669 2054
2148,1617 36 2297 1471 2480 1127 1505 904 1711 220
2149,624 1188 358 1836 2420 806 1302 888 555 1433
2150,1545 1868 801 802 609 1037 3656 2670 2574 3363
2151,2653 3187 3311 488 2670 452 1060 1037 1686 174
2152,213 3185 2420 1527 1773 2310 888 3616 742 3405
2153,2281 512 452 573 1039 2784 1543 618 183 894
2154,1315 2646 2281 1811 2210 2800 3668 1039 2256 1583
2155,1840 891 2291 430 2663 2465 1933 1777 1655 2140
2156,1956 283 2613 2485 1445 182 1044 1210 3318 105
2157,3030 2185 570 3124 1687 3344 2614 1670 1044 2338
2158,2603 1638 779 132 523 3269 3153 2784 796 1279
2159,1615 3116 1807 2636 1227 2122 1382 3579 561 3067
2160,472 1475 2054 2692 2847 1315 1057 2606 406 707
2161,3335 1300 402 1848 1858 2763 3670 1640 3371 2653
2162,1227 3067 1184 1840 1193 3669 3597 3579 361 947
2163,1315 494 2466 829 3142 809 3533 2933 2502 1614
